abschwächend	ˈa p ˌʃ v ɛ ç n̩ t
abschweifen	ˈa p ˌʃ v a ɪ̯ f ə n
Abschweifung	ˈa p ˌʃ v a ɪ̯ f ʊ ŋ
abschwören	ˈa p ʃ v øː ʁ ə n
Abschwung	ˈa p ʃ v ʊ ŋ
absehbar	ˈa p z̥ eː ˌb aː ɐ̯
absehen	ˈa b s eː n
abseihen	ˈa p ˌz a ɪ̯ ə n
abseilen	ˈa p ˌz a ɪ̯ l ə n
Abseits	ˈa p ˌz a ɪ̯ t s
abseits	ˈa p ˌz a ɪ̯ t͡s
Abseitsfalle	ˈa p z a ɪ̯ t͡s ˌf a l ə
Abseitstor	ˈa p z a ɪ̯ t͡s t oː ɐ̯
abseitsverdächtig	ˈa p z a ɪ̯ t͡s f ɛ ɐ̯ ˌd ɛ ç t ɪ ç
Absence	a p ˈs ãː s
absenden	ˈa p ˌz ɛ n d n̩
Absender	ˈa p ˌz ɛ n d ɐ
Absenderin	ˈa p z ɛ n d ə ˌʁ ɪ n
absenken	ˈa p ˌz ɛ ŋ k ə n
absetzen	ˈa p s ɛ t s ə n
Absicht	ˈa p z ɪ ç t
absichtlich	ˈa p z ɪ ç t l ɪ ç
absichtlich	ˈa p s ɪ ç t l ɪ ç
Absichtserklärung	ˈa p z ɪ ç t͡s ʔ ɛ ɐ̯ ˌk l ɛː ʁ ʊ ŋ
Absinth	a p ˈz ɪ n t
absolut	a p z o ˈl uː t
Absolutadjektiv	a p z o ˈl uː t ˌʔ a t j ɛ k t iː f
Absolutheit	a p z o ˈl uː t h a ɪ̯ t
Absolution	a p z̥ o l u ˈt͡s i̯ oː n
Absolventin	a p s ɔ l v ɛ n t ɪ n
absondern	ˈa p ˌz ɔ n d ə r n
absorbieren	ˌa b z ɔ ʁ ˈb iː r ə n
Absorption	a p z ɔ ʁ p ˈt͡s i̯ oː n
Absorptionsfähigkeit	a p z ɔ ʁ p ˈt͡s i̯ oː n s ˌf ɛː ɪ ç k a ɪ̯ t
abspalten	ˈʔ a p ʃ p a l t n̩
abspalten	ˈʔ a p ʃ p a l t ə n
Abspann	ˈa p ˌʃ p a n
abspecken	ˈa p ˌʃ p ɛ k ə n
Absperrhahn	ˈa p ʃ p ɛ r h aː n
Absprache	ˈa p ˌʃ p ʁ aː x ə
absprechen	ˈa p ʃ p ʁ ɛ ç n̩
abspringen	ˈa p ˌʃ p ʁ ɪ ŋ ə n
abstammen	ˈa p ˌʃ t a m ə n
Abstammung	ˈa p ˌʃ t a m ʊ ŋ
Abstand	ˈa p ʃ t a n t
Abstecher	ˈa p ˌʃ t ɛ ç ɐ
abstecken	ˈa p ˌʃ t ɛ k ə n
abstehen	ˈa p ˌʃ t eː ə n
absteigen	ˈa p ˌʃ t a ɪ̯ ɡ ə n
abstellen	ˈa p ʃ t ɛ l ə n
abstempeln	ˈa p ˌʃ t ɛ m p ə l n
absterben	ˈa p ˌʃ t ɛ ʁ b ə n
Abstieg	ˈa p ˌʃ t iː k
Abstieg	ˈa p ˌʃ t iː ç
abstillen	ˈa p ˌʃ t ɪ l ə n
abstimmen	ˈa p ˌʃ t ɪ m ə n
Abstimmung	ˈʔ a p ʃ t ɪ m ʊ ŋ
abstinent	a p s t i ˈn ɛ n t
Abstinenz	a p s t i ˈn ɛ n t s
abstoßen	ˈʔ a p ˌʃ t oː s n̩
abstoßen	ˈʔ a p ˌʃ t oː s ə n
abstoßend	ˈa p ˌʃ t oː s n̩ t
Abstoßung	ˈa p . ʃ t oː s ʊ ŋ
abstrahieren	a p s t ʁ a ˈh iː ʁ ə n
Abstrahlung	ˈa p ʃ t ʁ aː l ʊ ŋ
abstreifen	ˈa p ˌʃ t ʁ a ɪ̯ f ə n
Abstrich	ˈa p ˌʃ t ʁ ɪ ç
Absturz	ˈa p ʃ t ʊ ʁ t s
abstützen	ˈa p ʃ t ʏ t s n̩
abstützen	ˈa p ʃ t ʏ t s ə n
absuchen	ˈʔ a p z uː x ə n
absurd	a p ˈz ʊ ʁ t
Absurdistan	a p ˈz ʊ ʁ d ɪ s t aː n
Absurdität	ˌa p z ʊ ʁ d i ˈt ɛː t
Abt	a p t
Abtei	a p ˈt a ɪ̯
Abteikirche	a p ˈt a ɪ̯ ˌk ɪ ʁ ç ə
Abteikirchen	a p ˈt a ɪ̯ ˌk ɪ ʁ ç ə n
Abteil	a p ˈt a ɪ̯ l
abteilen	ˈa p ˌt a ɪ̯ l ə n
abtippen	ˈa p t ɪ p ə n
Äbtissin	ɛ p ˈt ɪ s ɪ n
abtönen	ˈa p ˌt øː n ə n
Abtönung	ˈa p ˌt øː n ʊ ŋ
Abtönungspartikel	ˈa p t øː n ʊ ŋ s p a ʁ ˌt ɪ k l̩
abtöten	ˈa p ˌt øː t ə n
Abtötung	ˈa p ˌt øː t ʊ ŋ
Abtragung	ˈa p ˌt ʁ aː ɡ ʊ ŋ
abtreiben	ˈa p t ʁ a ɪ̯ b ə n
Abtreibung	ˈa p ˌt ʁ a ɪ̯ b ʊ ŋ
Abtreibungsbefürworter	ˈa p t ʁ a ɪ̯ b ʊ ŋ s b ə ˌf yː ɐ̯ v ɔ ʁ t ɐ
Abtreibungsbefürwortern	ˈa p t ʀ a ɪ̯ b ʊ ŋ s b ə ˌf yː ɐ̯ v ɔ ʁ t n
Abtreibungsgegner	ˈa p t ʁ a ɪ̯ b ʊ ŋ s ˌɡ eː ɡ n ɐ
abtrennbar	ˈa p t ʁ ɛ n b aː ɐ̯
abtrennen	ˈa p ˌt ʁ ɛ n ə n
Abtrennung	ˈa p ˌt ʁ ɛ n ʊ ŋ
abtreten	ˈa p ˌt ʁ eː t n̩
Abtritt	ˈa p ˌt ʁ ɪ t
abtropfen	ˈa p ˌt ʁ ɔ p͡f n̩
Abtropfsiebe	ˈa p t ʁ ɔ p͡f̩ ˌz iː b ə
Abtropfsiebes	ˈa p t ʁ ɔ p͡f̩ ˌz iː b ə s
Abtropfsiebs	ˈa p t ʁ ɔ p͡f̩ ˌz iː p s
abtrünnig	ˈʔ a p ˌt ʁ ʏ n ɪ ç
abtupfen	ˈa p ˌt ʊ p͡f n̩
Abulie	a b u ˈl iː
abundant	a b ʊ n ˈd a n t
abwägen	ˈa p v ɛː ɡ ə n
abwägen	ˈa p v ɛː ɡ n̩
abwägen	ˈa p v eː ɡ ə n
abwägen	ˈa p v eː ɡ n̩
Abwägen	ˈa p ˌv ɛː ɡ n̩
Abwägen	ˈa p ˌv eː ɡ n̩
Abwahl	ˈa p v aː l
abwandeln	ˈa p ˌv a n d l̩ n
abwandern	ˈʔ a p v a n d ɐ n
Abwanderung	ˈa p ˌv a n d ə ʁ ʊ ŋ
Abwart	ˈa p v a ʁ t
abwarten	ˈa p ˌv a ʁ t ə n
abwärts	ˈa p v ɛ ʁ t͡s
Abwasch	ˈa p ˌv a ʃ
abwaschen	ˈa p ˌv a ʃ ə n
Abwasser	ˈa p ˌv a s ə ʁ
Abwasserkanal	ˈa p v a s ɐ k a ˌn aː l
Abwasserreinigung	ˈa p v a s ɐ ˌʁ a ɪ̯ n ɪ ɡ ʊ ŋ
Abwechslung	ˈa p ˌv ɛ k s . l ʊ ŋ
abwegig	ˈa p ˌv eː ɡ ɪ ç
abwegig	ˈa p ˌv eː ɡ ɪ k
abwehren	ˈa p ˌv eː ʁ ə n
Abwehrmechanismus	ˈa p v eː ɐ̯ m e ç a ˌn ɪ s m ʊ s
Abwehrspieler	ˈa p . v ɛ ɐ̯ ˌʃ p iː l ɐ
Abwehrspielerin	ˈa p . v ɛ ɐ̯ ˌʃ p iː l ə ʁ ɪ n
Abweichen	ˈa p ˌv a ɪ̯ ç n̩
abweichend	ˈa p ˌv a ɪ̯ ç n̩ t
Abweichler	ˈa p ˌv a ɪ̯ ç l ɐ
Abweichlerin	ˈa p ˌv a ɪ̯ ç l ə ˌʁ ɪ n
Abweichung	ˈa p ˌv a ɪ̯ ç ʊ ŋ
abweisen	ˈa p ˌv a ɪ̯ z ə n
abwenden	ˈʔ a p ˌv ɛ n d n̩
abwenden	ˈʔ a p ˌv ɛ n d ə n
abwendig	ˈa p v ɛ n d ɪ ç
abwendig	ˈa p v ɛ n d ɪ k
abwerben	ˈa p ˌv ɛ ʁ b ə n
abwerten	ˈa p v eː ʁ t ə n
abwertend	ˈa p ˌv eː ɐ̯ t n̩ t
Abwertung	ˈa p ˌv eː ɐ̯ t ʊ ŋ
abwesend	ˈa p ˌv eː z ə n t
abwickeln	ˈʔ a p v ɪ k l̩ n
abwickeln	ˈʔ a p v ɪ k ə l n
abwiegen	ˈa p ˌv iː ɡ ə n
abwracken	ˈa p ˌv ʁ a k ə n
Abwracken	ˈa p ˌv ʁ a k ə n
Abwurf	ˈa p v ʊ ʁ f
abwürgen	ˈa p ˌv ʏ r ɡ ə n
abzählbar	ˈa p t͡s ɛː l b aː ɐ̯
abzählbar	ˈa p t͡s eː l b aː ɐ̯
Abzählreim	ˈa p t͡s ɛː l ˌʁ a ɪ̯ m
Abzählreim	ˈa p t͡s eː l ˌʁ a ɪ̯ m
abzäumen	ˈa p t͡s ɔ ɪ̯ m ə n
Abzeichen	ˈa p ˌt s a ɪ̯ ç ə n
abzeichnen	ˈʔ a p ˌt s a ɪ̯ ç n ə n
abziehen	ˈʔ a p t s iː ə n
Abziehung	ˈa p t s iː ʊ ŋ
abzielen	ˈa p ˌt͡s iː l ə n
abzocken	ˈʔ a p t s ɔ k ŋ̩
abzocken	ˈʔ a p t s ɔ k ə n
Abzug	ˈa p ˌt͡s uː k
abzugfähig	ˈä pː t͡s uː k ˌf ɛː ɪ ç
abzugfähig	ˈä pː t͡s ʊ χ ˌf ɛː ɪ ç
abzugfähig	ˈä pː t͡s uː k ˌf ɛː ɪ k
abzugsfähig	ˈä pː t͡s uː k͡s ˌf ɛː ɪ ç
abzugsfähig	ˈä pː t͡s ʊ χ͡s ˌf ɛː ɪ ç
abzugsfähig	ˈä pː t͡s uː k͡s ˌf ɛː ɪ k
Abzweigung	ˈa p t͡s v a ɪ ɡ ʊ ŋ
abzwingen	ˈa p ˌt͡s v ɪ ŋ ə n
Accessoire	ˌa . s ɛ ˈs u̯ aː ʁ
Accessoire	ˌa k . s ɛ ˈs u̯ aː ʁ
Acetaldehyd	a ˈt s eː t ʔ a l d ə ˌh ʏ t
acetylieren	a t͡s e t y ˈl iː ʁ ə n
Acetylsalicylsäure	a t s e ˌt yː l z a l i ˈt s yː l z ɔ ʏ̯ ʁ ə
ach	a x
Ach	a x
Achaier	a ˈç aː ɪ ɐ
Achillesferse	a ˈx ɪ l ə s ˌf ɛ r z ə
Achillesferse	a ˈç ɪ l ə s ˌf ɛ r z ə
Achillessehne	a ˈx ɪ l ɛ s ˌˈz eː n ə
Achlaut	ˈa x l a ʊ̯ t
Achsel	ˈa k s ə l
Achselhöhle	ˈa k s ə l ˌh øː l ə
Achselklappe	ˈa k s ə l ˌk l a p ə
Achselstück	ˈa k s ə l ˌʃ t ʏ k
Achselzucken	ˈa k s l̩ ˌt͡s ʊ k n̩
Achsenmacht	ˈa k s n̩ ˌm a x t
Acht	a x t
achtarmig	ˈa x t ˌʔ a ʁ m ɪ ç
achtarmig	ˈa x t ˌʔ a ʁ m ɪ k
achtbar	ˈa χ t b aː ɐ̯
Achtbarkeit	ˈa χ t b aː ɐ̯ k a ɪ̯ t
Achteck	ˈa x t ˌɛ k
achteckig	ˈa χ t ˌɛ k ɪ ç
achteckig	ˈa χ t ˌɛ k ɪ k
Achteckpyramide	ˈa x t ˌ. ɛ k p y ʁ a ˌm iː d ə
Achteckpyramiden	ˈa x t ˌ. ɛ k p y ʁ a ˌm iː d ə n
Achtelnote	ˈa x t l̩ ˌn oː t ə
achten	ˈa x t ə n
ächten	ˈʔ ɛ ç t n̩
ächten	ˈʔ ɛ ç t ə n
achtens	ˈa x t n̩ s
Achter	ˈa x t ɐ
Achterbahn	ˈʔ a x t ɐ ˌb aː n
Achterbahnen	ˈʔ a x t ɐ ˌb aː n ə n
achterer	ˈa x t ə ʁ ɐ
achtern	ˈa x t ɐ n
Achterschiff	ˈa x t ɐ ˌʃ ɪ f
achtfach	ˈa x t f a x
Achtflächner	ˈa x t ˌf l ɛ ç n ɐ
achtfüßig	ˈa x t ˌf yː s ɪ ç
achtgeben	ˈa χ t ˌɡ eː b n̩
achtgeschossig	ˈa x t ɡ ə ˌʃ ɔ s ɪ ç
achtgeschossig	ˈa x t ɡ ə ˌʃ ɔ s ɪ k
achthundert	ˈa x t ˌh ʊ n d ɐ t
achthundert	ˌa x t ˈh ʊ n d ɐ t
achthundertjährig	ˈa x t ˌh ʊ n d ɐ t ˌj ɛː ʁ ɪ ç
achtjährig	ˈa x t ˌj ɛː ʁ ɪ ç
achtjährig	ˈa x t ˌj eː ʁ ɪ ç
achtjährig	ˈa x t ˌj ɛː ʁ ɪ k
Achtkampf	ˈa x t ˌk a m p͡f
achtmal	ˈa x t m aː l
achtminütig	ˈa x t m i ˌn yː t ɪ ç
achtprozentig	ˈa x t p ʁ o ˌt͡s ɛ n t ɪ ç
achtsam	ˈa x t ˌz aː m
achtsam	ˈa x t ˌz a m
Achtsamkeit	ˈa χ t z aː m k a ɪ̯ t
achtstündig	ˈa x t ˌʃ t ʏ n d ɪ ç
achtstündig	ˈa x t ˌʃ t ʏ n d ɪ k
achttägig	ˈa x t ˌt ɛː ɡ ɪ ç
achtundachtzig	ˈa x t ʊ n t ˌa x t͡s ɪ ç
achtundachtzigste	ˈa x t ʊ n t ˌa x t͡s ɪ ç s t ə
achtunddreißig	ˈa x t ˌʊ n t ˌd ʁ a ɪ̯ s ɪ ç
Achtunddreißig	ˈa x t ʊ n t ˌd ʁ a ɪ̯ s ɪ ç
achtunddreißigfach	ˈa x t ʊ n d ʁ a ɪ̯ s ɪ ç ˌf a x
achtunddreißigste	ˈa x t ʊ n t ˌd ʁ a ɪ̯ s ɪ ç s t ə
Achtunddreißigstel	ˈa x t ʊ n t ˌd ʁ a ɪ̯ s ɪ ç s t ə l
Achtunddreißigstels	ˈa x t ʊ n t ˌd ʁ a ɪ̯ s ɪ ç s t ə l s
achtundfünfzig	ˈa x t ʊ n t ˌf ʏ n f t͡s ɪ ç
achtundfünfzigste	ˈa x t ʊ n t ˌf ʏ n f t͡s ɪ ç s t ə
achtundneunzig	ˈa x t ʊ n t ˌn ɔ ɪ̯ n t͡s ɪ ç
achtundneunzigste	ˈa x t ʊ n t ˌn ɔ ɪ̯ n t͡s ɪ ç s t ə
achtundsechzig	ˈa x t ʊ n t ˌz ɛ ç t͡s ɪ ç
achtundsechzigste	ˈa x t ʊ n t ˌz ɛ ç t͡s ɪ ç s t ə
achtundsiebzig	ˈa x t ʊ n t ˌz iː p t͡s ɪ ç
achtundsiebzigste	ˈa x t ʊ n t ˌz iː p t͡s ɪ ç s t ə
achtundvierzig	ˈa x t ʊ n t ˌf ɪ ʁ t͡s ɪ ç
Achtundvierzigeck	ˈa x t ʊ n t ˌf ɪ ʁ t͡s ɪ ç . ɛ k
Achtundvierzigecke	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç . ɛ k ə
Achtundvierzigeckes	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç . ɛ k ə s
achtundvierzigeckig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç . ɛ k ɪ ç
Achtundvierzigecks	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç . ɛ k s
achtundvierzigfach	ˈa x t ʊ n t ˌf ɪ ʁ t͡s ɪ ç f a x
achtundvierzigfach	ˈa x t ʊ n t ˌf ɪ ʁ t͡s ɪ k f a x
achtundvierzigjährig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç ˌj ɛː ʁ ɪ ç
achtundvierzigköpfig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç ˌk œ p f ɪ ç
achtundvierzigmal	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç m aː l
achtundvierzigmal	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ k m aː l
achtundvierzigminütig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç m i ˌn yː t ɪ ç
achtundvierzigmonatig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç ˌm oː n a t ɪ ç
achtundvierzigste	ˈa x t ʊ n t ˌf ɪ ʁ t͡s ɪ ç s t ə
achtundvierzigstündig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç ˌʃ t ʏ n d ɪ ç
achtundvierzigtägig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç ˌt ɛː ɡ ɪ ç
achtundvierzigtägig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ k ˌt ɛː ɡ ɪ k
achtundvierzigwöchig	ˈa x t ʊ n t ˌf ɪ ɐ̯ t s ɪ ç ˌv œ ç ɪ ç
achtundzwanzig	ˈa x t ʊ n t ˌt͡s v a n t͡s ɪ ç
Achtundzwanzig	ˈa x t ʊ n t ˌt͡s v a n t͡s ɪ ç
achtundzwanzigste	ˈa x t ʊ n t ˌt͡s v a n t͡s ɪ ç s t ə
Achtundzwanzigstel	ˈa x t ʊ n t ˌt͡s v a n t͡s ɪ ç s t ə l
Achtundzwanzigstels	ˈa x t ʊ n t ˌt͡s v a n t͡s ɪ ç s t ə l s
achtwertig	ˈa x t ˌv eː ɐ̯ t ɪ ç
achtwertig	ˈa x t ˌv eː ɐ̯ t ɪ k
achtwöchig	ˈa x t ˌv œ ç ɪ ç
achtzehn	ˈa x t͡s eː n
Achtzehn	ˈa x t͡s eː n
Achtzehneck	ˈa x t s eː n ˌ. ɛ k
Achtzehnecke	ˈa x t s eː n ˌ. ɛ k ə
Achtzehneckes	ˈa x t s eː n ˌ. ɛ k ə s
achtzehneckig	ˈa x t s eː n ˌ. ɛ k ɪ ç
Achtzehnecks	ˈa x t s eː n ˌ. ɛ k s
achtzehnfach	ˈa x t͡s eː n ˌf a χ
achtzehnjährig	ˈa x t͡s eː n ˌj ɛː ʁ ɪ ç
achtzehnmal	ˈa x t s eː n m aː l
achtzehnminütig	ˈa x t s eː n m i ˌn yː t ɪ ç
achtzehnte	ˈa x t s eː n t ə
Achtzehntel	ˈa x t͡s eː n t ə l
Achtzehntels	ˈa x t͡s eː n t ə l s
achtzehnwöchig	ˈa x t s eː n ˌv œ ç ɪ ç
achtzig	ˈʔ a x t s ɪ ç
achtzig	ˈʔ a x t s ɪ k
Achtzigeck	ˈa x t s ɪ ç . ɛ k
achtzigprozentig	ˈa x t͡s ɪ ç p ʁ o ˌt͡s ɛ n t ɪ ç
achtzigprozentig	ˈa x t͡s ɪ k p ʁ o ˌt͡s ɛ n t ɪ k
achtzigste	ˈa x t s ɪ ç s t ə
achtzigste	ˈa x t s ɪ k s t ə
ächzen	ˈɛ ç t͡s ə n
Acidität	a t s i d i ˈt ɛː t
Acker	ˈʔ a k ɐ
Ackermann	ˈa k ɐ ˌm a n
ackern	ˈʔ a k ɐ n
Acryl	a ˈk ʁ yː l
Acryl	a ˈk ʁ ʏ l
Acrylfarbe	a ˈk ʁ yː l ˌf a ʁ b ə
Acrylglas	a ˈk ʁ yː l ˌɡ l aː s
Action	ˈɛ k . t ʃ ə n
Actionfilm	ˈɛ k t͡ʃ n̩ ˌf ɪ l m
Adabei	aː d a ˈb a ɪ̯
Adabei	aː d̥ a ˈb̥ a ɪ̯
Adam	ˈaː d a m
Adaption	a d a p ˈt͡s i̯ oː n
adäquat	a d ɛ ˈk v aː t
adden	ˈɛ d n̩
addieren	a ˈd iː r ə n
Additiv	a d i ˈt iː f
ade	a ˈd eː
Adele	a ˈd eː l ə
adelig	ˈaː d ə l ɪ ç
adelig	ˈaː d ə l ɪ k
adeln	ˈaː d ə l n
Adelsgeschlecht	ˈʔ aː d l̩ ɡ ə ˌʃ l ɛ ç t
Adelung	ˈaː d ə l ʊ ŋ
Adelungen	ˈaː d ə l ʊ ŋ ə n
Adenin	a d e ˈn iː n
Adenom	a d e ˈn oː m
Adenosintriphosphat	a d e n o ˈz iː n ˌt ʁ iː f ɔ s f aː t
Ader	ˈʔ aː d ɐ
Äderchen	ˈɛː d ɐ ç ə n
Äderchen	ˈeː d ɐ ç ə n
Aderhaut	ˈaː d ɐ h a u t
Aderlass	ˈaː d ɐ l a s
Adern	ˈʔ aː d ɐ n
Adhäsion	a t h ɛ ˈz ɪ̯ oː n
ADHS	aː d eː h aː ʔ ɛ s
Adidas	ˈa d i d a s
Adidas	ˈaː d i d a s
Ädil	ɛ ˈd iː l
Adjektiv	ˈa . d j ɛ k ˌt iː f
Adlatus	ˌa t ˈl aː t ʊ s
Adlatus	ˌa ˈd l aː t ʊ s
Adler	ˈʔ aː d l ɐ
adlerartig	ˈaː d l ɐ ˌʔ a ʁ t ɪ ç
Adlerfarn	ˈaː d l ɐ ˌf a ʁ n
Adlernase	ˈaː d l ɐ ˌn aː z ə
Adlers	ˈʔ aː d l ɐ s
adlig	ˈaː d l ɪ ç
adlig	ˈaː d l ɪ k
Adliger	ˈaː d l ɪ ɡ ɐ
administrativ	a t m i n ɪ s t ʁ a ˈt iː f
Admiral	a d m i ˈʁ aː l
Adobe	a ˈd oː b ə
Adolf	ˈaː d ɔ l f
Adonai	a d o ˈn aː i
Adposition	a t p o z i ˈt͡s i̯ oː n
Adrenalin	a d ʁ e n a ˈl iː n
Adressat	a d ʁ ɛ ˈs aː t
Adressbuch	a ˈd ʁ ɛ s ˌb uː χ
adrett	a ˈd ʁ ɛ t
Adria	ˈaː d ʁ i a
Adrian	ˈaː d . ʁ i . aː n
Adriane	ˈa d . ʁ i . aː n ə
Adrianen	ˈa d . ʁ i . aː n . ə n
Adrians	ˈa d . ʁ i . aː n s
Advent	ʔ a t ˈv ɛ n t
Advente	ʔ a t ˈv ɛ n t ə
Adventen	ʔ a t ˈv ɛ n t n̩
Adventen	ʔ a t ˈv ɛ n t ə n
Adventes	ʔ a t ˈv ɛ n t ə s
Advents	ʔ a t ˈv ɛ n t s
Adventskalender	ʔ a t ˈv ɛ n t s k a ˌl ɛ n d ɐ
Adventskalendern	ʔ a t ˈv ɛ n t s k a ˌl ɛ n d ɐ n
Adventskalenders	ʔ a t ˈv ɛ n t s k a ˌl ɛ n d ɐ s
Adventskranz	ʔ a t ˈv ɛ n t s ˌk ʁ a n t s
Adverb	ˈa t . v ɛ ʁ p
Adverb	a t ˈv ɛ ʁ p
adverbial	ʔ a t v ɛ ɐ̯ ˈb i̯ aː l
Adverbialbestimmung	a t v ɛ ʁ ˈb i̯ aː l b ə ˌʃ t ɪ m ʊ ŋ
Advokat	a t v o ˈk aː t
Äerm	eː r m
Aerobier	a e ˈʁ oː b i̯ ɐ
Aerobiologie	a ˌe ʁ o b i o l o ˈɡ iː
Aerobiont	a e ʁ o ˈb i̯ ɔ n t
Aerodynamik	a e ʁ o d y ˈn aː m ɪ k
aerodynamisch	a e ʁ o d y ˈn aː m ɪ ʃ
Affäre	a ˈf ɛː ʀ ə
Affäre	a ˈf eː ʀ ə
Äffchen	ˈʔ ɛ f ç ə n
äffen	ˈɛ f n̩
Affenbrotbaum	ˈa f n̩ b ʁ oː t ˌb a ʊ̯ m
Affentheater	ˈa f n̩ t e ˌʔ aː t ɐ
affig	ˈa f ɪ ç
affig	ˈa f ɪ k
Affinität	a f i n i ˈt ɛː t
affirmativ	a f ɪ ʁ m a ˈt iː f
Affrikate	ˌa f ʁ i ˈk aː t ə
Affront	a ˈf ʁ ɔ̃ː
Afghanistan	a f ˈɡ aː n ɪ s t aː n
Afrika	ˈaː f ʁ i k a
Afrikaans	ˈa f ʁ i ˌk aː n s
Afrikaans	ˌa f ʁ i ˈk aː n s
Afrikaner	ʔ a f ʁ i ˈk aː n ɐ
afrodeutsch	ˈaː f ʁ oː ˌd ɔ ʏ̯ t͡ʃ
afrodeutsch	ˈa f ʁ oː ˌd ɔ ʏ̯ t͡ʃ
Afrodeutsche	ˈaː f ʁ oː ˌd ɔ ʏ̯ t͡ʃ ə
Afrodeutsche	ˈa f ʁ oː ˌd ɔ ʏ̯ t͡ʃ ə
Afrodeutschem	ˈaː f ʁ o ˌd ɔ ɪ̯ t͡ʃ m̩
Afrodeutschen	ˈaː f ʁ o ˌd ɔ ɪ̯ t͡ʃ n̩
Afrodeutscher	ˈaː f ʁ oː ˌd ɔ ʏ̯ t͡ʃ ɐ
Afrodeutscher	ˈa f ʁ oː ˌd ɔ ʏ̯ t͡ʃ ɐ
After	ˈa f t ɐ
After	ˈaː f t ɐ
Afterkind	ˈa f t ɐ ˌk ɪ n t
Afterlehen	ˈa f t ɐ ˌl eː ə n
afterreden	ˈa f t ɐ ˌʁ eː d n̩
Aftershave	ˈaː f t ɐ ˌʃ ɛ ɪ̯ f
Afterwelt	ˈa f t ɐ ˌv ɛ l t
Afterwissenschaft	ˈa f t ɐ v ɪ s ə n ʃ a f t
Agape	a ˈɡ aː p ə
Agenda	a ˈɡ ɛ n d a
Agens	ˈaː ɡ ɛ n s
Agentur	a ɡ ɛ n ˈt uː ɐ̯
agglutinierend	a ɡ l u t i ˈn iː ʁ ə n t
agglutinierende	a ɡ l u t i ˈn iː ʁ ə n d ə
aggressiv	a ɡ ʁ ɛ ˈs iː f
Aggressivität	a ɡ ʁ ɛ s i v i ˈt ɛː t
agieren	a ˈɡ iː ɐ̯ n
agieren	a ˈɡ iː ʁ ə n
agil	a ˈɡ iː l
Agnes	ˈaː . ɡ n ə s
Agnes	ˈaː k . n ə s
Agnes	ˈa x . n ə s
Agnostiker	a ˈɡ n ɔ s t i k ɐ
Agnostikerin	a ˈɡ n ɔ s t i k ə ʁ ɪ n
agnostisch	a ɡ ˈn ɔ s t ɪ ʃ
Agon	a ˈɡ oː n
Agoraphobie	a ɡ o ʁ a f o ˈb iː
Agraffe	a ˈɡ ʁ a f ə
Agrammatismus	a ɡ ʁ a m a ˈt ɪ s m ʊ s
Agrarbiologie	a ˈɡ ʁ aː ɐ̯ b i o l o ˌɡ iː
Agrest	a ˈɡ r ɛ s t
agrikoltura	a ɡ . r ɪ . k ɔ l ˈt uː . r a
Agrobiologie	ˈaː ɡ ʁ o b i o l o ˌɡ iː
Ägypten	ɛ ˈɡ ʏ p t n̩
Ägypter	ɛ ˈɡ ʏ p t ɐ
Ägypterin	ɛ ˈɡ ʏ p t ə ʁ ɪ n
ägyptisch	ɛ ˈɡ ʏ p t ɪ ʃ
Ägyptisch	ɛ ˈɡ ʏ p t ɪ ʃ
Ägyptologe	ɛ ɡ ʏ p t o ˈl oː ɡ ə
Ägyptologie	ɛ ˌɡ ʏ p t o l o ˈɡ iː
Ägyptologin	ʔ ɛ ɡ ʏ p t o ˈl oː ɡ ɪ n
äh	ɛː
äh	ɛ
aha	ʔ a ˈh a
ahistorisch	ˈa h ɪ s ˌt oː ʁ ɪ ʃ
Ahmadinedschad	ˌa x . m a . d i . n e ˈd ʒ aː t
Ahmed	ˈa x m ɛ t
Ahn	ʔ aː n
Ahndung	ˈaː n d ʊ ŋ
ähneln	ˈʔ ɛː n l̩ n
ähneln	ˈʔ ɛː n ə l n
ähneln	ˈʔ eː n l̩ n
ähneln	ˈʔ eː n ə l n
ahnen	ˈʔ aː n ə n
Ahnherr	ˈaː n ˌh ɛ ʁ
ähnlich	ˈɛː n l ɪ ç
ähnlich	ˈeː n l ɪ ç
Ähnlichkeit	ˈɛː n l ɪ ç k a ɪ̯ t
ähnlichsehen	ˈɛː n l ɪ ç ˌz eː ə n
Ahnung	ˈʔ aː n ʊ ŋ
Ahnungen	ˈʔ aː n ʊ ŋ ə n
ahnungslos	ˈaː n ʊ ŋ s ˌl oː s
ahoi	a ˈh ɔ ʏ̯
